time,wealth,reward,drawdown,action,daily_return,shares
2026-04-24,1.004539845912457,0.21062339639667937,0.05231260960162147,"[0.15934698981764153, 0.21958164866875807, 0.19234685691626002, 0.1928074857228514, 0.235917018874489]",0.0062758582671953445,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-27,1.0095622402528435,0.36736221734792834,0.04757446028344381,"[0.15586818787321843, 0.2272384916178147, 0.19116925268138943, 0.1940312116602212, 0.2316928561673563]",0.0049996964887186746,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-28,1.0095571679973343,0.36374390575891896,0.04757924547201196,"[0.15927956241340113, 0.22363082954689156, 0.1935978565977569, 0.1927286818167631, 0.23076306962518717]",-5.024212779480841e-06,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-29,0.994709274299794,0.17290177025751818,0.061586814896351864,"[0.15753660607959818, 0.222795188507464, 0.1906888573470608, 0.1936713628559853, 0.23530798520989188]",-0.014707333242944598,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-30,0.9963798980236209,0.16979611975490916,0.06001074099185383,"[0.15995945390662603, 0.21213230335259414, 0.19103997131357148, 0.1982241182065206, 0.23864415322068766]",0.0016795095481569877,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-05-01,0.9922170781935795,0.1193727277149034,0.0639379638665693,"[0.16147898737894958, 0.21182680142361213, 0.18904704414356943, 0.19832351582002905, 0.23932365123383983]",-0.004177944414874846,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-05-04,0.9887066910399822,0.0932657215843402,0.06724967883180179,"[0.16015402359796932, 0.2126110120028021, 0.18954298542425868, 0.1972598596363317, 0.24043211933863812]",-0.0035379225279897897,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-05-05,0.987646152545816,0.10665094201083783,0.06825019559780471,"[0.16001161338305303, 0.21071607219370708, 0.19087447242236216, 0.19684487228780717, 0.24155296971307053]",-0.0010726522878596878,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-05-06,1.0034074688557133,0.09035344160413453,0.05338089918935574,"[0.15523573501746796, 0.219365036877753, 0.19416758782487653, 0.19830801100360676, 0.23292362927629562]",0.015958464749009638,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-05-07,1.013167484022064,0.1508794229694802,0.04417325716212901,"[0.1575337683635269, 0.22108823143189843, 0.19158855902147967, 0.19533115899098571, 0.23445828219210935]",0.009726871155823602,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-05-08,1.0205489888661294,0.24607296960130362,0.03720951242731332,"[0.15648969975171428, 0.22332889140529544, 0.19114885434080287, 0.19702214802033508, 0.23201040648185234]",0.007285572188679534,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-05-11,1.009195561843517,0.13249770588759197,0.04792038633731207,"[0.15397299235529754, 0.23029099580531415, 0.1846891098647594, 0.19859399540797348, 0.23245290656665535]",-0.011124823155453267,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-05-12,1.017784091289886,0.0906637699095366,0.03981792918590289,"[0.1497165184845896, 0.22974208896136034, 0.18592780961778066, 0.19895416219093665, 0.23565942074533278]",0.008510272707382915,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-05-13,1.0213147325711192,0.09802590246505172,0.03648710638593172,"[0.1460818511493013, 0.23418471563317714, 0.18375798590018186, 0.19855675894021008, 0.2374186883771296]",0.0034689491724699817,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-05-14,1.0429639116233578,0.20698909691472034,0.016063173892096896,"[0.14553548077889755, 0.23938697398359393, 0.18454847123816306, 0.19619993554941645, 0.23432913844992911]",0.02119736293016916,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-05-15,1.0231256295943327,-0.010664913698385268,0.034778698022448026,"[0.14898922997652453, 0.23324229223739673, 0.18113408605981104, 0.1959951969023558, 0.24063919482391197]",-0.01902106276922566,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-05-18,1.0251863979367668,0.013456199984085843,0.03283455993713097,"[0.151028906929357, 0.22967420652688225, 0.17651997445276932, 0.19632076967412163, 0.24645614241686978]",0.00201418895473382,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-05-19,1.016919971957785,-0.015941972776538856,0.040633143234567716,"[0.15196952170892064, 0.22976026168461783, 0.17681070795116155, 0.18888000754193549, 0.2525795011133646]",-0.008063339501595324,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-05-20,1.02855744148015,0.033814091367213486,0.029654302357954285,"[0.15205446215995497, 0.23010559828565214, 0.1832582922392376, 0.1894946104891469, 0.24508703682600821]",0.01144384006930288,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-05-21,1.0431817985792051,0.20743119107305016,0.015857618361941436,"[0.16855988404048552, 0.2228593187032628, 0.18322843750992904, 0.18900218538919838, 0.23635017435712424]",0.014218318306083111,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
